"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0262801",1981.2332237404,0.13932382264039,0.10489681348652,1.32819880804381,0.184112438084324,0.478623447555038
"FBgn0024912",163.357878119142,0.267423229037816,0.189710196785413,1.40964077613765,0.158645780319026,0.43834541826294
"FBgn0000071",468.542035717475,2.59606292985159,0.148519920406183,17.479560470755,2.05073657015862e-68,1.70969907854124e-65
"FBgn0037465",641.2093159005,0.161596764696303,0.139292790219874,1.16012296430578,0.245998745644299,0.553773134882666
"FBgn0037466",782.523166885001,-0.151687062458408,0.115844911435907,-1.30939771612093,0.190399664711921,0.487668818649244
"FBgn0037467",1078.52470194355,0.0621552622240462,0.113870039626769,0.545843862246574,0.585173269754936,0.820758672602103
"FBgn0267568",11.546690976776,0.203101211408786,0.675514555546105,0.30066148795949,0.763672638824666,NA
"FBgn0037468",4131.98092188049,0.937370241083942,0.090955556073857,10.3058051816294,6.63338365035188e-25,1.15213582277049e-22
"FBgn0010774",2271.16491870428,-0.119956286973643,0.107216483456191,-1.11882318004449,0.263215580652739,0.571316921609446
"FBgn0037469",270.037420795783,0.0954352612375031,0.163610570787989,0.58330742798502,0.55968636302027,0.804639628987755
"FBgn0037470",1249.81285008683,0.206162716128713,0.106634952955691,1.93335027975655,0.0531930618087653,0.220180170116719
"FBgn0267567",30.3581151571597,-0.0733695220418213,0.385351721084417,-0.190396248485286,0.848998637181556,0.943811081379973
"FBgn0003884",59259.8055722233,0.434242179189674,0.323025707384803,1.34429603979594,0.17885267567727,0.470228557906466
"FBgn0263768",218.757788104699,0.128050095084912,0.181509697185477,0.70547247376025,0.480516256150932,0.754124177811568
"FBgn0040670",65.2306983428591,0.132887848442711,0.278064251836479,0.477903389468624,0.632718968841938,0.847522179183039
"FBgn0261238",1339.14722621893,0.736366370782603,0.105591038805343,6.97375818169658,3.08584324866891e-12,1.65978549446146e-10
"FBgn0014863",13.5674365334776,0.570725187958637,0.590790369711659,0.966036714913252,0.334025809619906,0.644623420092861
"FBgn0037472",354.895786105881,0.102618152565732,0.147322072099295,0.69655653836153,0.486080362924306,0.757750932255037
"FBgn0037473",339.836631183593,-0.0322225912674907,0.148637620019309,-0.216786243370318,0.828374933232081,0.936652896720605
"FBgn0037478",389.165161415613,0.0408075654176807,0.140514467112908,0.290415401745718,0.771498462311577,0.914803396428903
"FBgn0250732",1670.46809656717,-0.297046202227756,0.102537179042673,-2.8969609365217,0.00376796669527857,0.031360219763971
"FBgn0011020",537.706924777619,0.135158025434681,0.132322080658967,1.02143213560118,0.307049746602376,0.615502221068527
"FBgn0037481",264.002281485351,-0.000690295029944574,0.163380498674399,-0.00422507603750349,0.996628887091234,0.999039055604543
"FBgn0002306",15.0681987728815,-0.406163883411267,0.702445511851371,-0.578214077189814,0.563119595833974,0.808181799013228
"FBgn0037482",1181.39727518104,-0.12532281032431,0.109268956081361,-1.14692054192405,0.25141446197187,0.558663109751796
"FBgn0086372",834.259635082768,-0.0440493901958028,0.132361502538302,-0.332796087616609,0.739288211699881,0.900693529291526
"FBgn0037483",12.3892944747503,-0.241530299413974,0.607356240778793,-0.397674845827332,0.690869881586621,0.876412386303661
"FBgn0037489",1003.24756034026,0.018411540005785,0.106212053339928,0.173346992425233,0.862378688140086,0.947253112387865
"FBgn0037490",84.4323335108623,0.630380516046744,0.262268363795872,2.40357055240326,0.0162358337563322,0.0948077460357613
"FBgn0037491",209.64934065173,-0.171062891565315,0.162243312832469,-1.05436019875872,0.291718037322291,0.601299248942441
"FBgn0037492",69.3365843068573,-0.144496727695728,0.276935561762559,-0.521770215338461,0.601830329850917,0.828650198454711
"FBgn0037504",392.198534061879,0.086422771452783,0.159010946633568,0.543502024750156,0.586784197182392,0.821285726289729
"FBgn0043853",15.9128127084429,0.244566804931214,0.581805557816966,0.42035831670098,0.674223713965904,0.867438750514467
"FBgn0065099",71.464587406502,-0.0590248644106672,0.322297139564657,-0.18313803371136,0.854689713819512,0.944985861422377
